MONTH,STORECODE,QTY,VALUE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M3,P2,7,312,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P2,2,97,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT XPERT PRTCN GUM CARE
M3,P2,3,116,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M3,P2,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PROCTER & GAMBLE,ORAL-B,ORAL-B ALL-ROUNDER HEALTHY 32
M3,P2,2,213,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,VICCO LABS,VICCO,VICCO VAJRADANTI
M3,P3,1,51,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT EXCL HW
M3,P3,21,781,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P3,7,143,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P3,10,166,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P3,3,62,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P3,3,78,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE
M3,P3,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP DIAMOND ATTRACTION
M3,P3,10,207,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P3,4,41,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P3,3,62,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT XPERT PRTCN GUM CARE
M3,P4,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT EXCL HW
M3,P4,35,1209,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P4,20,416,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P4,14,140,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,BABOOL,BABOOL
M3,P4,3,90,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P4,1,9,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED GEL AYURVEDIC
M3,P4,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P4,10,506,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P4,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT CLOVE AND SALT
M3,P4,1,10,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P4,7,280,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M3,P5,101,1878,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P5,83,1179,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P5,41,948,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P5,11,114,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P6,1,47,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT EXCL HW
M3,P6,39,958,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P6,1,89,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRESH PEPERMINT ICE
M3,P6,3,197,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P6,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SNSTV COL SNSTV PR-RLF,COLGATE SENSITIVE EVERDY PRTCN
M3,P6,3,330,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SNSTV COL SNSTV PR-RLF,COLGATE SNSTVE PRO-RELIEF
M3,P6,1,86,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SWARNA VEDSHAKTI,COLGATE SWARNA VEDSHAKTI
M3,P6,2,178,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE TOTAL,COLGATE TOTAL ADVANCED HEALTH
M3,P6,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE VISIBLE WHITE,COLGATE VISIBLE WHITE
M3,P6,1,48,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,BABOOL,BABOOL
M3,P6,5,227,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P6,9,569,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P6,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE
M3,P6,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HIMALAYA DRUG,HIMALAYA,HIMALAYA HERBAL
M3,P6,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HIMALAYA DRUG,HIMALAYA,HIMALAYA SPARKLING WHITE
M3,P6,3,91,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP FIRE-FREEZE
M3,P6,5,271,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P6,2,182,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT 2IN1 CVTY PRTCTN
M3,P6,5,89,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P6,2,77,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M3,P6,5,443,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,VICCO LABS,VICCO,VICCO VAJRADANTI
M3,P7,4,113,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT EXCL HW
M3,P7,61,2382,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P7,58,579,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P7,8,166,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SWARNA VEDSHAKTI,COLGATE SWARNA VEDSHAKTI
M3,P7,9,93,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,BABOOL,BABOOL
M3,P7,24,631,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P7,7,145,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P7,2,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE
M3,P7,20,509,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P7,9,93,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P10,17,267,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P10,25,269,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P10,1,62,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SNSTV COL SNSTV PR-RLF,COLGATE SENSITIVE ORIGINAL
M3,P10,5,52,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,BABOOL,BABOOL
M3,P10,5,83,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P10,4,62,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P10,3,61,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P10,3,74,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P10,13,486,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,ANCHOR HEALTH,ANCHOR,ANCHOR GEL
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT EXCL HW
M3,P8,4,347,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT WITH NEEM
M3,P8,36,944,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE KIDS,COLGATE KIDS 2-5 BUBBLEFRUIT
M3,P8,3,276,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRESH PEPERMINT ICE
M3,P8,24,682,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P8,2,92,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SWARNA VEDSHAKTI,COLGATE SWARNA VEDSHAKTI
M3,P8,3,276,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE TOTAL,COLGATE TOTAL ADVANCED HEALTH
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE TOTAL,COLGATE TTL CHARCOAL DEEP CLN
M3,P8,2,100,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED GEL AYURVEDIC
M3,P8,10,677,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P8,3,150,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,PROMISE,PROMISE
M3,P8,3,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE
M3,P8,2,160,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE RAPID RELIEF
M3,P8,2,330,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE REPAIR & PROTECT
M3,P8,15,957,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P8,3,150,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,LEVER AYUSH,AYUSH ANTI CAVITY CLOVE OIL
M3,P8,3,150,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,LEVER AYUSH,AYUSH CARDAMOM
M3,P8,3,239,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,LEVER AYUSH,AYUSH ROCK SALT
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT 2IN1 CVTY PRTCTN
M3,P8,13,382,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT XPERT PRTCN GUM CARE
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT-G
M3,P8,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,VICCO LABS,VICCO,VICCO VAJRADANTI
M3,P9,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,ANCHOR HEALTH,ANCHOR,ANCHOR
M3,P9,4,89,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE ACTIVE SALT,COLGATE ACTIVE SALT EXCL HW
M3,P9,20,734,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M3,P9,26,969,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M3,P9,0,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE SWARNA VEDSHAKTI,COLGATE SWARNA VEDSHAKTI
M3,P9,1,11,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,BABOOL,BABOOL
M3,P9,30,533,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED
M3,P9,8,78,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,DABUR,DABUR RED GEL AYURVEDIC
M3,P9,1,0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,DABUR,MESWAK,MESWAK
M3,P9,2,144,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,CLOSE-UP,CLOSE-UP NEW
M3,P9,1,11,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK +
M3,P9,1,58,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,HINDUSTAN UNILEVER LIMITED,PEPSODENT,PEPSODENT GERMICHECK+CVTYPRTCN
M3,P9,16,394,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M2,P2,0,0,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM SUPERIOR
M2,P6,0,0,SHOE POLISHES,CANVAS CLEANERS,CANVAS CLEANERS,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M2,P7,5,160,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M2,P8,0,0,SHOE POLISHES,LIQUID POLISHES,LIQUID POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M2,P8,0,0,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P2,0,0,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM SUPERIOR
M3,P6,0,0,SHOE POLISHES,CANVAS CLEANERS,CANVAS CLEANERS,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P6,0,0,SHOE POLISHES,LIQUID POLISHES,LIQUID POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P6,1,35,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P7,1,32,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P8,0,0,SHOE POLISHES,LIQUID POLISHES,LIQUID POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P8,2,58,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M1,P2,0,0,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM SUPERIOR
M1,P6,0,0,SHOE POLISHES,CANVAS CLEANERS,CANVAS CLEANERS,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M1,P8,0,0,SHOE POLISHES,LIQUID POLISHES,LIQUID POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M1,P8,0,0,SHOE POLISHES,WAX POLISHES,WAX POLISHES,RECKITT BENCKISER,CHERRY BLOSSOM,CHERRY BLOSSOM
M3,P1,0,0,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M3,P2,0,0,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M3,P6,4,245,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M3,P10,0,0,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M3,P8,5,331,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M2,P1,1,74,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M2,P2,2,247,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M2,P6,5,393,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M2,P10,1,56,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M2,P8,2,164,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M1,P1,0,0,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M1,P2,1,56,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M1,P6,10,633,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M1,P10,3,168,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M1,P8,2,164,CLEANERS - GLASS,LIQUIDS,LIQUIDS,RECKITT BENCKISER,COLIN,COLIN
M2,P1,2,50,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P1,3,72,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P2,3,78,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P2,0,0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,PROCTER & GAMBLE,GILLETTE 7'O CLOCK,GILLETTE 7'O CLOCK
M2,P2,4,93,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P3,1,27,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P3,5,128,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,PROCTER & GAMBLE,GILLETTE 7'O CLOCK,GILLETTE 7'O CLOCK
M2,P3,3,77,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P4,9,232,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P5,5,121,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P5,6,140,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P6,4,60,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P6,0,0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,PROCTER & GAMBLE,GILLETTE 7'O CLOCK,GILLETTE 7'O CLOCK
M2,P6,2,51,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P7,19,446,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P10,9,216,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P8,2,30,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M2,P8,0,0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,PROCTER & GAMBLE,GILLETTE 7'O CLOCK,GILLETTE 7'O CLOCK
M2,P8,4,96,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M2,P9,3,74,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M3,P1,10,250,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M3,P1,1,24,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M3,P2,0,0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M3,P2,0,0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,PROCTER & GAMBLE,GILLETTE 7'O CLOCK,GILLETTE 7'O CLOCK
M3,P2,0,0,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M3,P3,7,181,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M3,P3,5,124,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M3,P4,5,125,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M3,P5,1,26,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M3,P5,7,174,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SUPERMAX PERSONAL CARE,SUPERMAX,SUPERMAX
M3,P6,3,51,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,GILLETTE INDIA LTD,GILLETTE WILKINSON SWORD,GILLETTE WILKINSON SWORD
M3,P6,2,46,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,SAFETY RAZOR BLADES,PROCTER & GAMBLE,GILLETTE 7'O CLOCK,GILLETTE 7'O CLOCK
